;meta[language=en]
; id      |key(hex)|key(str)| text
   1053190|00000000||Cəzalanan kişinin olduğu yerin yaxınlığında bir qrup insan zəncirlənmiş kişinin guya öldürdüyü şəxsi dəfn etməyə hazırlaşırdı. Geraltın baxışı ağlayan bir qıza sataşdı. Geralt qızla danışdı, o isə qardaşının ölümünə görə məsuliyyət daşıdığını dedi. Geralt səbəbi soruşanda o etiraf etdi ki, qardaşı qəzəbdən dəli olmuş və onun uydurduğu yalan ittihamlar səbəbindən dayısını öldürmüşdü. Skellige-də ailə üzvünü amansızcasına öldürməyə görə cəza açıq idi: dənizin dalğalarının mərhəməti ilə yavaş-yavaş ölmək...
   1053177|00000000||Geralt ittiham olunan kişinin ifadəsini dinlədi və onu zəncirlərindən azad etdi.
   1053178|00000000||Geralt zəncirlənmiş kişinin ifadəsinə inanmadı və onu qayalara zəncirlənmiş halda, dənizin dalğalarının və canavarların rəhmində buraxdı.
   1028149|00000000||Məhkum kömək et.
   1028148|00000000||Cinayət və Cəza
   345927|2caaea83||Conni
   594652|00000000||Öskürək öskürək.
   594654|00000000||Ehem! Ehem, ehem, ehem…
   594656|00000000||Ehem, ehem, ehem…
   1014771|00000000||Buna alqışlar.
   1014769|00000000||Mənim nə etdiyimi görürsən?
   1014767|00000000||Məni toxunma.
   529360|acc72fe8||Ginter de Lavirac
   1077684|00000000||Canavar sığınacaqları
   1077685|00000000||Canavarın sığınacağını məhv etmək üçün <font color="#CD7D03">Shrapnel</font>, <font color="#CD7D03">Samum</font> və ya <font color="#CD7D03">Dancing Star</font> bombalarından birini istifadə etməlisiniz.Mağaraya üz tutun və <<Use>> düyməsini basaraq onu partladın.
   1062076|00000000||Geralt və Triss cadugər ovçularının sığınacağını basıb Menge-ni öldürdükdən sonra cadugər ovçuları bütün sehrbazlardan və canavarların qisasını almağa qərar verdilər. Şəhər sivri qulaqlı və ya sehrlə əlaqəsi olan hər kəsi axtaran silahlı dəstələrlə dolu idi.
   1056121|00000000||Qadının evinə daxil ol və təhlükəni aradan qaldır.
   1056122|00000000||Mühafizəçiləri məğlub et.
   1056123|00000000||Qeyddə adı çəkilən digər tərəfdaşları tapın və açarları axtarın.
   1056152|00000000||Üç açarla açılan seyfı tapın.
   1056172|00000000||Seyfi açmaq üçün üç açardan istifadə edin.
   1092042|00000000||Qeyddə adı çəkilən digər tərəfdaşları tapın və açarları axtarın.
   1056117|00000000||Novigradın Bağlı Şəhəri
   332382|00365006||Quldur
   1085217|00000000||[DEBUG] [DEBUG]Crinfrid Raiders Dragon Hunter
   1085216|00000000||[DEBUG] [DEBUG]Bəzi vahid kartlarının xüsusi qabiliyyətləri var. Məsələn, bu "Crinfrid Raiders Dragon Hunter" kartı "Strong Bond" qabiliyyətinə malikdir və dərhal yanına qoyulan digər "Crinfrid Raiders Dragon Hunter" kartının gücünü iki dəfə artırır.Lakin başlanğıc dəsti bu kartlardan yalnız birini ehtiva edir… Güclü bir dəst yaratmaq istəyirsinizsə, digərlərini tapmaq üçün dünyanı dolaşmalı olacaqsınız.
   343485|c25a166e||Anabelle
   1064533|00000000||Velenin kəşf edilməmiş torpaqları və Temerianın qədim sərhəd bölgələrini gəzərkən Geralt Viper Məktəbinin cadugərləri tərəfindən bir zamanlar geyilən əfsanəvi zirehi hazırlamaq üçün istifadə edə biləcəyi sxemlərin yerinə dair ipucuna rast gəldi. Mərak və belə dəyərli bir əşyanı əldə etmək həyəcanı onu bu ipucunu izləməyə sövq etdi.
   1064535|00000000||Qısa araşdırmadan sonra Geralt Çiyan Məktəbinin məşhur avadanlığının hər bir parçası üçün sxemləri əldə etməyi bacardı. Bundan əlavə, o, arıçı oğlunu oğurlamada saxta ittihamlarla həbs olunmuş Kolgrim adlı sehrbazın faciəli hekayəsini öyrənmişdi.
   1064540|00000000||Kolgrimin qalıqlarını tapın.
   1064541|00000000||Qalayaqin qalıqlarını axtar.
   1077553|00000000||Hesabatı oxu.
   1078910|00000000||Kolgrimin məktubunu oxu.
   1078911|00000000||Viper Məktəbinin avadanlığının bütün hissələrinin sxemlərini tapın.
   1064512|00000000||Avadanlıq Axtarışı: Viper Məktəbinin Avadanlığı
   171335|b6802260||Roosterhead
   563840|00000000||Axı!
   563842|00000000||Ha ha ha… axı!
   563844|00000000||Aaah aaaah aaaaaah.
   481366|00000000||Əfsanələr deyir ki, əsrlər boyu Spikeroog döyüşçüləri adanın şimal-qərb ucundakı qayalıqlarda döyüşüblər. Təəssüf ki, son zamanlar baş vermiş bədbəxt hadisə arenada məğlub edilmiş bir döyüşçünün ruhunun dolaşmasına səbəb olub. Geralt ruhu əbədi olaraq o tayfa göndərməyə razı oldu.
   1051261|00000000||Döyüşçülər öz payına düşəni etdilər və Geralta layiq olduğu mükafatı verdilər.
   1051262|00000000||Təəssüfli Ulle-ni məğlub etmək üçün sürətli düşüncə tələb olundu, amma Geralt işi problemsiz həll etdi. Arenanın minnətdar sahibləri döyüşlər başlayar-başlamaz xeyli mükafat verəcəklərinə söz verdilər.
   1075390|00000000||Skelliglilər sadə zövqləri sevirlər. İçmək, oxumaq və bir-birini palçıq halına gətirmək kimi şeylər. Belə fəaliyyətlər üçün sərxoşxanalar və arenalar kimi ictimai məkanlar lazımdır. Geralt arenanı tapdı, amma orada qan tökən Skelliglilər yox, yalnız bir ruh vardı. Ruh arenada məskunlaşmışdı və hər kəsin sevimli məşğuliyyətindən zövq almasına mane olurdu. Bu ruhla mübarizə aparmaq lazım idi.
   481367|00000000||Ulle-ni o dünyaya göndərməyin yolunu tapın.
   481368|00000000||Döyüşçülərə qayıt.
   481385|00000000||Payınızı almaq üçün sonradan Spikeroog arenaya qayıdın.
   1075389|00000000||Kəndlilərə arenadakı problemdən danışın.
   481365|00000000||Arena ustası
   595891|fbee3e23||Kəndli
   175253|ae1df2cc||Olivier
   1206769|00000000||Mutantları aktivləşdir
   1206770|00000000||Mutatsiya tədqiq olunub! Aktivləşdirmək üçün <<GUI_Mutations_Equip>> düyməsini basın.
   1059720|00000000||O günlərdə amansız zülm və yüzlərlə məşəlin tüstüsü Novigradın havasını boğurdu. Bu dəhşətli şərait qanlı quldur dəstəsi üçün də sığınacaq oldu. Uydurma sui-qəsd nəzəriyyələri, kütləvi həbslər və kütləvi edamlarla nəticələnən tamaşa məhkəmələri onların əsas metodları idi.Əbədi Alov Kilsəsinin Məbəd Mühafizəçilərinin fanatik komandiri Caleb Menge belə bir fürsətçiydi; o, keçmiş Məbəd Mühafizəçiləri komandiri Şapeli cadugər kimi ifşa edərək ən böyük qələbələrindən birini qazanmışdı.Geralt ilk dəfə Menge-ni Novigradın mərkəzi meydanında, Chappelle-in odunlarını yandırarkən görmüşdü və belə qənaətə gəlmişdi ki, "fanatik alçaq" ifadəsi belə bu adamı təsvir etmək üçün kifayət etməz.
   1059721|00000000||Məhz buna görə də bir sıra bədbəxt hadisələrdən sonra bu şeytani adamın agentləri məni ələ keçirəndə xüsusilə məmnun olduğumu deyə bilmərəm.
   1059722|00000000||Paranoyaya tutulmuş edamçı təhlükəsiz kompleksini silahlı mühafizəçilərdən ibarət dəstə olmadan tərk etmirdi. Həyatımın təhlükədə olduğunu öyrənən dostlarım Menge-nin sıralarına sızmaq və bu adamla üz-üzə gəlmək üçün riskli bir plan hazırladılar.
   1059723|00000000||Onu yaxından görən Geraltın Menge-nin canavar olduğuna dair inamı daha da gücləndi. Xoşbəxtlikdən, cadugərin qılıncı bu dəli adamın həyatına son qoydu və dünya bir dəhşətli canavardan daha azad oldu.
   1059724|00000000||Onu yaxından görən Geraltın Menge-nin canavar olduğuna dair inamı daha da gücləndi. Xoşbəxtlikdən, Trissin bıçağı bu dəli adamın həyatına son qoydu və dünya bir dəhşətli canavardan daha azad oldu.
   1059696|00000000||Caleb Menge
   411515|d13ecc0f||Gecə ovçusu
   458131|19a6fc60||Mühafizəçi
   1076688|00000000||Yaradılmış əşya
   1076689|00000000||Burada yaratdığınız əşyanın təsvirini tapa bilərsiniz.
   1076515|00000000||Karakter
   1076516|00000000||Meditasiya etməyə başlamaq üçün <<GUI_Select2>> düyməsini basın.
   1076544|00000000||Karakter - Bacarıqlar
   1076545|00000000||Bir Bacarığı seçin və onu təkmilləşdirmək üçün <<IK_RightMouse>> düyməsini klikləyin.
   1055103|56f03548||Vildkaarl
   1008553|00000000||Bu oğlan yağışdan çox xoşlanmalıdır.
   1008551|00000000||Xidmətinizdəyəm.
   1008549|00000000||Hörmətlə.
   1008547|00000000||Salamlar, cənab.
   1008545|00000000||Arvadıma deyəndə inanmayacaq.
   1008543|00000000||Döyüşmək istəyirsən?
   1008541|00000000||Mühafizəçilər! Mühafizəçilər!
   527328|00000000||[EN] Griffin
   1187573|00000000||Boyalar
   1187574|00000000||Əşyanı ilkin rənginə qaytarmaq üçün istədiyiniz zaman boya təmizləyicisindən istifadə edə bilərsiniz. Beləliklə, çəkinməyə ehtiyac yoxdur – buyurun, hamısını sınayın!
   515807|a65b819c||Baronun Köməkçisi
   1028021|c3523069||Cübbəli
   1000430|00000000||Mən sikkəni gölün dibindən çıxardım.
   1005646|00000000||Gölə atdığın sikkəni çıxarmışam.
   1005648|00000000||Palçıq qoxuyur.
   1005649|00000000||Bununla bağlı heç nə edə bilmərəm. Yaxşı, sözündə duracaqsan?
   1005650|00000000||Həmişə sözümə əməl edirəm, oğlan. Sərhədi keçdikdən sonra qapıdakı mühafizəyə sikkəni göstər; o, bunun nə demək olduğunu biləcək.
   1005651|00000000||Marika qapını sənin üçün açacaq. Buyur, get.
   1078445|f51d9ca9||Hagubman
   465459|c422f954||Qəbir Cadısı
   1061387|00000000||Triss və Yenneferin yorulmaz zəhməti sayəsində Ciri-nin müdafiə komandası iki daha fövqəladə cadugər qazanmışdı və üçüncü birinin onlara qoşulma ehtimalı var idi. Lakin qəhrəmanlarımız Wild Hunt-la üzləşməyə hazır olsa da, Eredini öz dünyalarına gətirmək və onun qaçış yolunu kəsmək üçün Gün daşı adlanan elf artefaktına ehtiyac duyurdular. Komanda son döyüşdən əvvəl son tapşırıqlarını yerinə yetirmək üçün Skellige adalarına yola düşmüşdü.
   1061388|00000000||Qısaca desək, Geralt Gün daşını tapdı, cadugər Fringilla Vigo-nun dəstəyini qazandı və Ciri-ni bir daha Eredin ilə üz-üzə gəlməyə hazırladı. Vəhşi Ovla döyüşmək vaxtı çatmışdı.
   582472|00000000||Gəmidə Avallac'h ilə görüş.
   1051437|00000000||Gün daşını tap.
   1051438|00000000||Fringillanı imperatorun gəmisindən geri götür.
   549149|00000000||Ciri-yə keçmişi ilə üzləşməsində kömək et.
   549145|00000000||Avallac'h-ın nəsə gizlətdiyini öyrən.
   531239|00000000||Avallac'h-a hər şeyin hazır olduğunu bildir.
   1051436|00000000||Müharibəyə Hazırlıq
   172316|3a2616f8||Cadugər Ovçusu
   1077907|00000000||<I>Əgər dənizdə bir qadının şirin-şirin oxuduğunu eşitsən, sükanı əks istiqamətə çevir. Başa düşdün? Hətta fırtınanın içinə doğru getdiyin halda belə...</I> – Hindarsfjall-dan Arike, oğlu ilk tək səfərinə çıxmazdan əvvəl ona məsləhət verərkən Məhz bacarıqlı ovçular taxta ördəklərdən əjdahaları cəlb etmək üçün istifadə etdikləri kimi, sirenlər və lamiyalar da kişiləri cəlb edirlər – onlar bədənlərini yem kimi istifadə edirlər. Onlar özlərini gözəl insan qızlarına bənzətmək üçün dəyişə bilirlər, lakin ayaqları əvəzinə pullarla örtülmüş quyruqlar olur. Şübhəsiz dənizçi bu gözəl məxluqların əhatəsinə daxil olanda, onların üzləri dişlərlə əhatələnir, çənələri balığınkini xatırladır və cazibədar quyruqları—naməlum zövqlər vəd edən—kəskin, ölümcül pəncələrə çevrilir.
   1077908|00000000||Bir əfsanəyə görə, sirenlər və lamiyalar bir zamanlar insanlarla dost idilər – hətta (nadir hallarda) bəzi dənizçilərin kobud yaxınlaşmalarına razı olurdular. Lakin bu günlərdə onlar açıq-aydın aqressivdirlər; bəlkə də baş vermiş qaçırılmalar və ya dəniz duzunun yaratdığı acı onları amansız edib. Həqiqət nə olursa-olsun, bir şey aydındır: bu məxluqlar artıq heç bir xeyirxahlıq əlaməti göstərmirlər; onları görən hər kəs dərhal gümüş qılıncına əl atmalıdır. Sirənlər və lamiyalar (sirənlərin daha təhlükəli qohumları) adətən sürü şəklində ov edir, sayca üstünlüyündən və həm dənizdə, həm də havada maneəsiz hərəkət etmək bacarığından səmərəli şəkildə istifadə edirlər. Onlar quru ərazidə olduqca həssasdırlar, buna görə də onları yerə məcbur etmək üçün üzgəciabənzər qanadlarına zərər vermək ağıllı taktika sayılır. Igni işarəsi də onlarla döyüşdə faydalıdır. Təhlükə ilə üzləşdikdə və ya yaralandıqda sirenlər dəhşətli bir qışqırıq salırlar; düşmənləri iflic olanda isə qaçmağa cəhd edirlər – ya da qohumları asan hücum üçün enə bilər.
   1077508|00000000||Sirena
   1225001|00000000||Dandelion-un alternativ görünüşü
   1225004|00000000||Dandelion-un görünüşünü Oyun Menyusu vasitəsilə dəyişə bilərsiniz.
   1073409|00000000||Sürətli Hücum
   1073410|00000000||Vesemirə qarşı sürətli hücum etmək üçün <<AttackWithAlternateLight>> düyməsini basın.
   1049157|00000000||Qarğalar Yuvasında Ciri-nin qaldığı otağı öyrəndikdən sonra Geralt otağı axtarmağa qərar verdi ki, bəlkə o, onu tapmağa kömək edəcək bir şey qoyub gedib; başqalarının əşyalarını qarışdırmağı Ciri naminə haqlı bəhanə saydı.
   1049158|00000000||Geralt Ciri otağında əhəmiyyətli irəliləyişə səbəb olacaq heç bir ipucu tapmasa da, onun haqqında aşkar etdiyi işarələr onu o qədər dərindən təsirləndirdi ki, göz yaşlarını saxlamaqda çətinlik çəkdi. Deyirlər ki, vitçerlər adi insanlar kimi emosional olmurlar, amma Geralt ilə Ciri arasında çox güclü bir bağ var idi və o anda vitçer bu duyğu selinə qarşı dura bilmədi. Otağı axtararkən Geralt başa düşdü ki, Ciri Qarğanın Qonacağı qalasında çox tələsik ayrılıb. Amma niyə bu qədər tələsmişdi? Qəhrəmanımız bu suala cavab bilmirdi.
   1049142|00000000||Ciri-nin qaldığı otağı Witcher hisslərinizlə yoxlayın.
   1049143|00000000||Mətbəxə gedin və Gretka ilə danışın.
   1077558|00000000||Ciri otağında 'Lənətlərin Təbii Qeyri-müəyyənliyi' adlı kitabı oxu.
   1049156|00000000||Ciri otağı
   1086148|00000000||Avadanlıq
   1086149|00000000||Inventar panelini seçmək üçün <<GUI_SwitchPageLeft>> və <<GUI_SwitchPageRight>> düymələrindən istifadə edin.
   543696|c80df7f6||Kəndli
   171290|a334a17f||Zoltan Çivay
   1037160|00000000||Hə?
   1037162|00000000||Qadına əl qaldırmazsan, elə deyilmi?
   1009533|0e9edf3e||Hugo Meiersdorf
   1055571|d519a2f3||Ticarətçi
   532415|a36dcc16||Zəngin Kəndli
   1033610|00000000||Get buradan. Ovçular bütün şübhəliləri toplayacaq! Səni də tutacaqlar!
   579837|00000000||Niyə belə baxırsan?
   579839|00000000||Həqiqətən də mühafizəçiləri çağırmalıyam?
   579841|00000000||Burada dolaşma.
   390402|0001a55a||Kəndli
   1048608|00000000||Geraltın xüsusiyyətlərindən biri gəzməyi sevməsidir. Qonaqxanada isti sobanın yanında oturmaq əvəzinə, o, daim kəşf etməyə çıxır — bu tarlanı, o meşəni — həmişə nəsə axtarışındadır. Bir gün gözəl Velen bölgəsində gəzərkən o, hansısa vəhşi heyvanın izlərinə rast gəldi. Bu heyvanı öldürmək üçün heç bir müqavilə götürməmişdi, amma macəraçı ürəyi döyünməyə başladı...
   1048609|00000000||Məlum oldu ki, izlər toyuqbaşlı bir məxluqdan qalmışdı. Adından da göründüyü kimi, toyuqbaşlılar toyuqla basiliskin qarışığına bənzəyirdi və Geraltın dediyinə görə, dadı da toyuğa oxşayırdı.
   1048610|00000000||Toyuqbaş öldürülmüşdü. Geralt onun cəsədindən ov qənimətini götürdü və haqq etdiyi mükafatı almağa getdi.
   1051910|00000000||Qarğabaxan kəndinin sakinləri baronun dəli istəklərindən və quldurlarının tamahkarlığından qorxmaqla kifayətlənməyib, həm də dəhşətli bir canavarın təhdidi altında yaşamağa məcbur idilər. Onlar bu canavara xalq nağıllarına tam uyğun gələn "Qışqıran" adını vermişdilər. Canavar onlara o qədər çox əzab vermişdi ki, onu məhv etmək üçün bir vitçerə pul ödəməyə qərar verdilər. Geralt, xalqın problemləri ilə maraqlanan (və daim daha çox pul qazanmaq ehtiyacı duyan) bu sirli canavarı ovlamaq üçün bu müqaviləni qəbul etməyə qərar verdi.
